Movie_ID,Title,Genre,Release_Date,Budget,Box_Office,IMDB_Rating,RottenTomatoes,Duration_Minutes,Language,Country,Director
4223,Dark Empire,Romance,25/12/2022,"$25,602,952",37613700,not rated,,162.0,French,Canada,Sophie Laurent
4224,Last Night,SciFi,07/02/2017,119.5M,315.4M,not rated,,,Spanish,France,Raj Mehra
4225,Battle of Revenge,Action,2017-12-03,"$72,926,115",$192545489,6.9,71%,,Hindi,UK,Sophie Laurent
4226,Return of Secrets,Sci-Fi,23/05/2017,178.5M,848578409,4.7,59%,,Hindi,Australia,Emily Stone
4227,Battle of Destiny,ACTION,2015-07-23,77780908,"$385,837,585",9.4,64%,153.0,French,Canada,Sophie Laurent
4228,Battle of Journey,Sci-Fi,2022/10/11,77.5M,"$87,892,438",not rated,76%,158.0,Spanish,France,Emily Stone
4229,The Dreams,Horror,December 08 2020,$96415714,311.7M,NaN,,172.0,English,Canada,Raj Mehra
4230,Last Revenge,SciFi,2015-07-07,6078061,$26042399,not rated,,147.0,Spanish,USA,John Carter
4231,Return of Journey,Action,2022/09/05,"$209,165,951",$755022301,7.3,75%,,English,France,Sophie Laurent
4232,Last Revenge,comedy,November 10 2021,$87333507,$61752103,6.9,,92.0,English,France,James Holloway
4233,Return of Dreams,SciFi,2021-02-23,102.2M,$62414642,NaN,71%,,english,India,Raj Mehra
4234,Shadow of Kingdom,Comedy,29/07/2021,$137847465,"$439,546,020",not rated,83%,178.0,Spanish,France,James Holloway
4235,The Empire,SciFi,29/10/2017,"$244,146,883",839188701,not rated,,112.0,english,Australia,Alan Smith
4236,Return of Dreams,Sci-Fi,25/04/2020,108.2M,74.3M,NaN,,107.0,english,France,James Holloway
4237,Return of Galaxy,Comedy,02/06/2018,"$133,543,116",156453675,not rated,83%,108.0,english,Australia,Alan Smith
4238,Battle of Dreams,Horror,May 27 2017,93.7M,$205099224,8.6,41%,178.0,Spanish,Australia,Sophie Laurent
4239,Shadow of Night,action,2016/11/29,"$82,572,525",313.1M,NaN,63%,102.0,english,USA,Raj Mehra
4240,Last Secrets,Horror,2015-05-28,"$64,156,164","$202,030,599",NaN,,,Hindi,UK,James Holloway
4241,Last Night,comedy,07/06/2018,211718863,"$806,385,112",NaN,75%,105.0,english,UK,Raj Mehra
4242,Dark Dreams,Thriller,07/01/2020,62230011,87.9M,not rated,52%,,Hindi,India,John Carter
4243,Love in Night,Drama,2019/04/11,43946490,192.0M,8.7,,,English,UK,Raj Mehra
4244,Legend of Galaxy,Comedy,16/07/2017,178.3M,158845407,not rated,,128.0,English,India,James Holloway
4245,Rise of Empire,Thriller,11/03/2023,209.6M,$624569196,4.9,68%,169.0,English,Australia,Emily Stone
4246,The Destiny,SciFi,24/07/2017,"$180,852,751",194658935,8.4,,,Spanish,Australia,Emily Stone
4247,Return of Empire,SciFi,2015/03/09,177.5M,419317619,not rated,,,Spanish,USA,Raj Mehra
4248,Dark Secrets,action,2015-12-20,"$50,380,159",166.9M,7.4,73%,125.0,Spanish,India,Sophie Laurent
4249,Shadow of Secrets,Thriller,May 11 2019,123989059,"$267,935,191",not rated,48%,174.0,english,Australia,John Carter
4250,Dark Galaxy,Comedy,04/12/2016,232502424,$530914072,not rated,,,English,USA,James Holloway
4251,Love in Night,Thriller,July 02 2022,30002371,149.3M,7.5,,,Spanish,India,Alan Smith
4252,Legend of Empire,Action,2018/02/28,$161953083,"$94,675,088",NaN,42%,,english,Canada,John Carter
4253,Last Secrets,SciFi,2017-10-01,$59011949,213.8M,not rated,73%,97.0,Spanish,Australia,John Carter
4254,Last Warrior,Horror,16/08/2016,88491290,$392038014,6.7,,103.0,Spanish,India,John Carter
4255,Rise of Empire,action,2019-01-22,$38932090,167717075,not rated,,,Spanish,France,Emily Stone
4256,Shadow of Empire,HORROR,2019/11/28,12016966,21231402,7.9,46%,,Hindi,India,John Carter
4257,Last Warrior,ACTION,2017/05/29,165.2M,"$623,304,990",5.3,,173.0,Hindi,USA,Alan Smith
4258,Return of Galaxy,ACTION,February 21 2020,$106473801,441.9M,NaN,72%,,Hindi,Australia,Raj Mehra
4259,Love in Empire,action,2019-06-20,240409095,1040625831,not rated,64%,179.0,French,India,Alan Smith
4260,Dark Journey,Drama,February 11 2021,"$48,656,735",57608837,5.5,68%,98.0,Spanish,Canada,Raj Mehra
4261,Shadow of Secrets,Drama,15/12/2019,"$151,360,252","$145,068,534",9.2,,,english,India,James Holloway
4262,Shadow of Galaxy,comedy,21/06/2016,236803858,269.3M,4.9,,103.0,English,UK,Alan Smith
4263,Dark Journey,SciFi,2019-09-22,225780138,$509625865,7.7,62%,,english,UK,Sophie Laurent
4264,Last Galaxy,HORROR,06/01/2021,$38479044,"$24,094,218",NaN,,,French,Canada,John Carter
4265,Love in Kingdom,SciFi,April 10 2018,$210523875,$1007425511,NaN,,99.0,Hindi,France,Emily Stone
4266,Legend of Dreams,Thriller,2021/07/27,105841641,491621349,NaN,76%,,Spanish,Australia,Emily Stone
4267,Shadow of Journey,SciFi,October 31 2022,15774955,20.9M,not rated,,,Hindi,France,Alan Smith
4268,Battle of Kingdom,ACTION,2015-06-17,$70288492,"$128,275,203",NaN,72%,131.0,Spanish,USA,Sophie Laurent
4269,Last Warrior,Action,2018/03/24,135.2M,"$146,138,510",NaN,50%,,English,UK,Alan Smith
4270,Battle of Journey,HORROR,05/03/2021,$41104845,$90467799,not rated,43%,,english,India,John Carter
4271,The Empire,Romance,13/01/2016,$217290425,583.7M,8.9,,,Hindi,UK,John Carter
4272,Shadow of Journey,action,2021-04-01,$220166712,535385159,not rated,,,Spanish,USA,Alan Smith
4273,Love in Night,Thriller,09/11/2019,$109419262,276264410,NaN,62%,,Hindi,UK,Alan Smith
4274,The Night,ACTION,2022-04-17,230.8M,$319961795,6.3,,,English,USA,John Carter
4275,Last Dreams,Action,25/07/2019,157.3M,453710215,not rated,53%,108.0,Hindi,UK,Emily Stone
4276,Return of Revenge,Action,28/05/2019,$56968205,"$277,029,268",NaN,43%,166.0,French,USA,Alan Smith
4277,Love in Revenge,Horror,27/06/2015,$71165827,186041755,not rated,,,Spanish,USA,James Holloway
4278,Love in Empire,Action,October 10 2018,"$245,656,911",$547852994,NaN,76%,,Spanish,Australia,Raj Mehra
4279,Love in Destiny,Drama,2021-12-04,"$23,124,864",79514831,not rated,96%,138.0,english,UK,James Holloway
4280,Last Destiny,HORROR,December 04 2017,$94429680,$236506056,6.7,,,English,Canada,Emily Stone
4281,Love in Destiny,Sci-Fi,06/05/2021,$28644015,"$105,779,698",9.1,,,Hindi,India,Raj Mehra
4282,Return of Galaxy,ACTION,May 02 2019,13.3M,22.8M,not rated,,,French,USA,James Holloway
4283,Legend of Revenge,Horror,April 09 2016,$240066893,290.8M,NaN,81%,,Spanish,UK,Raj Mehra
4284,The Revenge,Action,2022-07-04,"$30,634,359",75.8M,6.7,65%,104.0,english,UK,Raj Mehra
4285,Battle of Destiny,comedy,2020-05-03,161900308,730959834,NaN,,89.0,English,India,John Carter
4286,Battle of Secrets,SciFi,2022/10/13,187.4M,573646612,NaN,,169.0,English,France,James Holloway
4287,Last Revenge,Sci-Fi,July 04 2016,111933599,90.9M,NaN,,102.0,english,France,John Carter
4288,Last Warrior,ACTION,November 23 2020,216188833,890.6M,NaN,,100.0,French,Canada,John Carter
4289,Legend of Empire,Romance,January 31 2018,167945610,"$291,129,775",not rated,75%,90.0,French,India,Raj Mehra
4290,Last Destiny,action,2016-07-02,"$30,116,670",$75584332,NaN,,93.0,French,Australia,Emily Stone
4291,Love in Galaxy,action,June 26 2017,198.6M,927584589,not rated,44%,,english,USA,Raj Mehra
4292,Dark Warrior,ACTION,11/11/2016,$182753947,$285584350,6.1,94%,95.0,Hindi,UK,Alan Smith
4293,Battle of Empire,comedy,30/12/2021,$224501022,"$1,013,039,639",not rated,,,Hindi,India,Emily Stone
4294,Last Dreams,Romance,10/11/2015,"$49,808,294",227648796,not rated,57%,94.0,French,UK,Raj Mehra
4295,Legend of Journey,Sci-Fi,25/02/2018,246049225,"$211,793,720",4.5,77%,91.0,Spanish,Canada,Alan Smith
4296,Love in Secrets,Thriller,10/01/2022,"$21,329,792","$95,338,644",8.6,45%,133.0,Spanish,USA,John Carter
4297,The Journey,Comedy,2016-12-04,213359099,505.6M,not rated,86%,,english,USA,Raj Mehra
4298,The Revenge,Sci-Fi,2018-12-05,227.9M,684761175,NaN,,87.0,english,France,Emily Stone
4299,Love in Destiny,SciFi,2016/07/06,243787916,662.8M,not rated,,118.0,English,Australia,Emily Stone
4300,Rise of Destiny,Horror,2019-07-26,174.1M,"$597,768,597",7.8,,158.0,Spanish,India,John Carter
4301,Last Secrets,ACTION,October 04 2016,11690021,52080228,6.5,,100.0,Spanish,UK,Alan Smith
4302,Rise of Empire,HORROR,2016-10-04,14746665,"$56,883,664",not rated,,,French,USA,Raj Mehra
4303,Dark Journey,ACTION,2021-05-11,"$95,185,157",469.6M,4.8,,125.0,French,France,Alan Smith
4304,Return of Journey,ACTION,09/06/2020,187.1M,$859168441,6.5,62%,100.0,English,Australia,James Holloway
4305,The Empire,HORROR,2021-09-17,"$24,942,048","$86,847,543",NaN,,97.0,English,USA,John Carter
4306,Legend of Empire,SciFi,2020-03-20,$56018994,$250535110,not rated,,171.0,Spanish,France,Raj Mehra
4307,Love in Galaxy,Horror,May 16 2022,101.6M,"$329,488,825",NaN,,154.0,Spanish,France,Alan Smith
4308,The Empire,Comedy,23/12/2019,51438026,"$217,179,228",not rated,,146.0,Spanish,USA,James Holloway
4309,The Journey,SciFi,24/01/2021,"$22,110,207",80188133,NaN,,,French,UK,James Holloway
4310,Return of Destiny,Action,29/06/2015,102816397,258787940,not rated,,124.0,French,UK,Alan Smith
4311,Rise of Warrior,Drama,03/12/2018,$24006182,41539962,not rated,,,Hindi,France,James Holloway
4312,Dark Kingdom,Romance,2019/08/19,7.6M,"$6,055,236",6.7,,127.0,Spanish,India,Emily Stone
4313,Last Empire,ACTION,2017-02-10,$236670959,"$985,525,125",not rated,,,English,Australia,James Holloway
4314,Shadow of Galaxy,HORROR,2018-05-07,14.7M,"$14,458,463",not rated,43%,,English,USA,Alan Smith
4315,Last Secrets,Romance,04/02/2016,"$226,954,495","$606,608,779",NaN,92%,99.0,Spanish,Australia,Alan Smith
4316,Battle of Empire,Romance,December 26 2016,$242971465,$887008945,not rated,95%,,Spanish,France,Alan Smith
4317,Battle of Night,Thriller,2019/05/14,"$116,189,938",$132881742,NaN,49%,,Spanish,India,John Carter
4318,Shadow of Journey,HORROR,2015-04-25,178930275,561.2M,NaN,58%,,english,UK,James Holloway
4319,Love in Galaxy,Romance,2019/02/05,"$182,533,490",$454346249,4.9,,178.0,Hindi,Canada,Alan Smith
4320,Love in Night,comedy,2017-07-08,"$131,107,012","$227,273,270",9.0,,134.0,english,France,Raj Mehra
4321,Return of Warrior,HORROR,2022-12-20,54.8M,81526925,not rated,,,Hindi,USA,Alan Smith
4322,Legend of Empire,Thriller,2016/03/21,40779976,$73200489,NaN,78%,,Spanish,USA,James Holloway
4323,Battle of Journey,Thriller,2016-03-10,192.6M,"$953,390,077",not rated,,166.0,French,USA,Sophie Laurent
4324,The Revenge,Comedy,28/10/2016,"$55,289,292",36479351,not rated,,157.0,English,USA,Sophie Laurent
4325,Love in Revenge,action,2021/09/21,12071541,$31830665,not rated,,152.0,French,India,Alan Smith
4326,Last Destiny,Sci-Fi,13/02/2021,106916233,289.0M,7.4,,112.0,English,India,Alan Smith
4327,Shadow of Destiny,Drama,2016/05/20,$24646489,86386491,NaN,54%,,english,UK,Raj Mehra
4328,Last Warrior,Sci-Fi,2020/06/22,$171707908,201564051,NaN,,,English,India,John Carter
4329,Love in Kingdom,SciFi,2017/10/16,$114451729,$111752382,not rated,,146.0,Hindi,Canada,Emily Stone
4330,Shadow of Journey,Horror,06/02/2016,235.4M,"$1,134,894,422",not rated,83%,,Spanish,India,Alan Smith
4331,Last Warrior,action,2018-07-18,$139616186,"$334,041,713",NaN,44%,160.0,english,Canada,Emily Stone
4332,Dark Revenge,Romance,10/12/2018,"$45,502,761",120875478,not rated,,114.0,French,UK,Sophie Laurent
4333,Battle of Journey,Comedy,2015-04-24,121.9M,"$423,410,549",NaN,82%,,english,UK,John Carter
4334,Love in Warrior,Thriller,2020/06/10,127866577,105.6M,not rated,,,English,Australia,James Holloway
4335,Rise of Galaxy,action,2022-12-11,108051081,176039904,6.5,86%,,english,Canada,James Holloway
4336,Dark Revenge,Action,2021-09-27,$94536316,97.3M,8.5,65%,,Hindi,Canada,Emily Stone
4337,Return of Revenge,Comedy,26/08/2022,102833085,"$369,143,652",NaN,60%,,english,India,Sophie Laurent
4338,Shadow of Journey,Horror,2018/01/27,"$198,266,914",473.3M,NaN,97%,,Spanish,Australia,James Holloway
4339,Battle of Empire,ACTION,2017-05-25,197426251,$415452613,NaN,,90.0,French,France,James Holloway
4340,Love in Journey,HORROR,27/07/2018,33.4M,$72825887,NaN,,,Hindi,USA,Alan Smith
4341,Love in Night,comedy,2021/06/25,"$94,117,125","$255,379,645",not rated,91%,,Hindi,India,James Holloway
4342,Last Galaxy,Sci-Fi,February 07 2019,197.2M,$889091690,7.5,,91.0,english,Australia,Sophie Laurent
4343,Dark Revenge,SciFi,08/09/2021,45744463,110773612,5.2,,176.0,French,Canada,Emily Stone
4344,Legend of Empire,Horror,2021/11/04,22.5M,97060223,NaN,79%,169.0,English,Canada,Sophie Laurent
4345,Legend of Journey,Drama,May 15 2020,$224635265,"$799,693,389",not rated,,,English,Australia,James Holloway
4346,Battle of Destiny,Horror,May 05 2019,$76678711,"$144,722,674",9.0,56%,154.0,Spanish,France,Sophie Laurent
4347,Return of Dreams,Thriller,November 09 2022,196410009,$745335409,NaN,42%,95.0,english,Australia,John Carter
4348,Dark Galaxy,Drama,28/05/2017,45.4M,$91291141,NaN,,174.0,English,France,Raj Mehra
4349,Love in Empire,HORROR,15/01/2015,244.7M,482.0M,4.8,85%,166.0,English,USA,James Holloway
4350,Love in Destiny,Drama,February 22 2019,"$14,054,662",16811833,not rated,68%,,English,USA,James Holloway
4351,Legend of Kingdom,SciFi,July 23 2019,101058336,$112556507,not rated,,,english,France,John Carter
4352,Rise of Kingdom,Drama,2018/04/16,95.0M,$348426887,NaN,49%,98.0,english,India,John Carter
4353,Legend of Revenge,Comedy,2019/08/29,$86320538,"$144,983,646",NaN,,,Hindi,India,Alan Smith
4354,Battle of Empire,Action,2018/11/19,"$98,059,738",435.0M,5.9,96%,164.0,Spanish,USA,Emily Stone
4355,Love in Warrior,HORROR,09/09/2022,30.0M,72548277,NaN,,98.0,English,India,Alan Smith
4356,Shadow of Destiny,ACTION,2015/02/06,74230026,$246759779,not rated,,,French,USA,James Holloway
4357,Dark Revenge,ACTION,28/09/2022,102.2M,412675082,NaN,94%,,Hindi,France,Raj Mehra
4358,The Secrets,Drama,2016-05-06,218.5M,$477020383,6.3,94%,,French,India,Emily Stone
4359,Rise of Empire,Comedy,February 02 2016,"$191,402,441",$388625016,7.0,55%,85.0,Hindi,France,Alan Smith
4360,Love in Kingdom,Romance,2021/03/23,$133958790,319505865,9.2,43%,164.0,English,France,Emily Stone
4361,Love in Journey,ACTION,December 21 2016,46.9M,212.7M,not rated,68%,,english,UK,Raj Mehra
4362,Rise of Empire,Action,August 13 2017,29901754,$74033356,not rated,54%,,Spanish,UK,Sophie Laurent
4363,Battle of Dreams,Action,26/10/2019,172991231,466.2M,not rated,95%,,english,France,Raj Mehra
4364,Return of Night,Romance,2015-11-24,180.1M,"$645,035,146",NaN,90%,,Hindi,USA,Alan Smith
4365,Return of Empire,Drama,2018-04-23,231023810,424126145,NaN,72%,134.0,French,India,James Holloway
4366,Return of Secrets,Comedy,2015-06-01,"$114,088,869","$448,503,226",5.9,,145.0,Hindi,UK,Emily Stone
4367,Battle of Galaxy,action,2022/12/08,56.5M,"$137,436,165",8.4,61%,98.0,French,Australia,Raj Mehra
4368,The Secrets,HORROR,2020-07-21,242668139,"$380,617,593",not rated,,97.0,English,USA,Sophie Laurent
4369,Legend of Revenge,Horror,2020/11/01,"$174,145,147",752.7M,7.5,49%,,Hindi,France,Alan Smith
4370,Battle of Journey,Action,2021/10/24,86.0M,"$163,999,131",NaN,,,English,India,John Carter
4371,Rise of Night,comedy,26/06/2016,$46436022,36.5M,NaN,43%,,Hindi,USA,James Holloway
4372,Shadow of Warrior,Drama,23/02/2019,"$73,417,603",179812393,not rated,51%,,Hindi,USA,Emily Stone
4373,Legend of Revenge,ACTION,2021/10/27,"$33,331,039","$60,701,791",NaN,60%,151.0,english,Canada,Emily Stone
4374,Love in Revenge,Action,2018-01-08,$38504752,"$176,223,076",not rated,,90.0,French,India,John Carter
4375,Legend of Night,Romance,March 24 2020,103.7M,$375633609,NaN,56%,167.0,english,India,Sophie Laurent
4376,Last Secrets,ACTION,26/06/2017,196307446,"$827,956,712",NaN,,89.0,Spanish,Canada,Sophie Laurent
4377,Last Secrets,HORROR,06/08/2018,"$86,770,843","$231,331,300",8.7,,,english,India,Emily Stone
4378,Rise of Revenge,comedy,February 24 2021,"$115,388,148",451.7M,NaN,,,english,France,John Carter
4379,Legend of Dreams,Drama,December 03 2018,$91665861,$187235332,NaN,,,Hindi,Australia,Raj Mehra
4380,Legend of Dreams,Comedy,2022-11-24,$159953176,$331487342,5.6,91%,103.0,english,USA,Alan Smith
4381,Battle of Revenge,ACTION,2018-12-31,32165622,"$145,307,849",8.7,80%,103.0,english,USA,Sophie Laurent
4382,Shadow of Kingdom,action,2015-01-07,122324693,240.5M,not rated,,94.0,Hindi,UK,Raj Mehra
4383,Return of Kingdom,Action,2015/08/23,83306901,55562167,not rated,,111.0,French,India,Sophie Laurent
4384,Return of Secrets,Comedy,April 26 2019,240164021,1066.7M,not rated,,131.0,English,UK,James Holloway
4385,Dark Empire,SciFi,19/05/2017,145.4M,437477007,NaN,51%,,english,France,Raj Mehra
4386,Return of Warrior,Action,2021/10/01,39530168,"$84,595,648",6.8,61%,147.0,English,India,John Carter
4387,Last Empire,SciFi,05/02/2019,"$8,355,726","$36,262,234",not rated,,160.0,English,France,Raj Mehra
4388,Battle of Kingdom,Romance,03/06/2020,240.6M,$482319486,9.5,,,French,France,John Carter
4389,Battle of Galaxy,SciFi,2021/05/05,186410341,"$251,306,818",7.3,,141.0,Spanish,Canada,Raj Mehra
4390,Dark Empire,action,02/02/2017,72.3M,258939464,7.1,,,English,Canada,Sophie Laurent
4391,Shadow of Revenge,ACTION,January 01 2022,"$87,162,242",62693021,6.1,,,Hindi,UK,Raj Mehra
4392,Rise of Kingdom,Horror,2017/07/20,$201596928,$614448950,7.4,50%,,Hindi,UK,Emily Stone
4393,Rise of Journey,Drama,24/12/2018,146.4M,"$577,550,923",7.5,80%,,english,UK,John Carter
4394,Return of Empire,Horror,2021/06/16,"$246,877,050",154038902,8.8,82%,,English,India,Sophie Laurent
4395,Rise of Dreams,Horror,2017/05/07,"$40,767,589",$182438645,not rated,,,French,UK,Sophie Laurent
4396,Last Kingdom,Romance,11/12/2021,"$173,899,025",387903966,not rated,83%,,English,France,John Carter
4397,Battle of Destiny,Horror,2020-09-24,189589993,598.5M,4.9,45%,120.0,Spanish,France,Alan Smith
4398,Battle of Night,Sci-Fi,2021/02/23,"$58,809,789",235464388,6.0,,155.0,english,France,Alan Smith
4399,Rise of Journey,Sci-Fi,August 25 2018,"$233,097,290","$747,298,138",9.0,66%,146.0,Hindi,Canada,John Carter
4400,Rise of Kingdom,Drama,01/09/2019,"$81,423,990","$390,749,415",not rated,93%,,French,India,Raj Mehra
4401,Battle of Warrior,Romance,2018/06/10,$17585104,11.5M,not rated,62%,110.0,French,UK,James Holloway
4402,The Empire,Comedy,07/12/2018,$103551368,120.3M,not rated,95%,155.0,Spanish,Australia,Sophie Laurent
4403,Love in Galaxy,Thriller,09/01/2015,$226820743,785679491,7.0,,,Hindi,India,Emily Stone
4404,Love in Destiny,ACTION,January 27 2022,167803616,$291885592,8.7,52%,,English,India,John Carter
4405,Shadow of Dreams,Sci-Fi,2017-09-12,$149780582,555.5M,9.0,86%,129.0,English,Canada,John Carter
4406,Shadow of Journey,Sci-Fi,2015/10/23,221954520,$393424984,not rated,72%,116.0,english,UK,James Holloway
4407,Shadow of Galaxy,Romance,2022-05-27,73873671,82657567,NaN,51%,,english,France,Alan Smith
4408,Dark Journey,Action,2020/05/10,"$102,463,706",$351602280,7.9,66%,125.0,english,USA,James Holloway
4409,The Revenge,Romance,2016-05-07,55.3M,$48130782,not rated,,,Spanish,India,John Carter
4410,Last Destiny,Thriller,June 04 2016,11.7M,41.7M,5.1,,,english,France,John Carter
4411,Legend of Journey,HORROR,23/10/2020,"$172,667,677","$204,593,901",not rated,93%,,French,France,John Carter
4412,Dark Galaxy,comedy,August 23 2016,$165403085,493012478,4.8,,149.0,english,USA,James Holloway
4413,Dark Warrior,comedy,09/04/2021,$105433693,490046577,5.1,88%,136.0,Spanish,Canada,John Carter
4414,Rise of Destiny,Thriller,2017-01-12,"$87,870,052",348449110,not rated,82%,139.0,English,Australia,Sophie Laurent
4415,Love in Journey,comedy,2019/09/10,199750330,$613603021,not rated,90%,,english,Australia,Raj Mehra
4416,Last Kingdom,Comedy,February 09 2019,62750779,227.8M,not rated,,,English,France,Alan Smith
4417,Love in Night,Horror,2021/06/14,33.8M,"$65,496,465",not rated,,,english,USA,Raj Mehra
4418,Legend of Secrets,HORROR,2019-09-19,"$175,279,032","$167,054,916",NaN,52%,161.0,French,India,John Carter
4419,Shadow of Night,Action,April 01 2016,"$223,211,209",$395664024,6.8,74%,91.0,Spanish,Canada,Alan Smith
4420,Shadow of Night,SciFi,February 08 2016,"$69,004,447",264.9M,not rated,,145.0,Spanish,USA,Sophie Laurent
4421,Battle of Warrior,Horror,February 23 2016,32.7M,$127427515,NaN,54%,158.0,Spanish,UK,Emily Stone
4422,Last Revenge,HORROR,2020/10/13,125257801,457.4M,not rated,70%,,Hindi,India,Emily Stone
4423,Battle of Empire,HORROR,February 06 2023,40.8M,193773993,not rated,91%,89.0,Hindi,Australia,Sophie Laurent
4424,Legend of Secrets,Action,2021/03/19,116.4M,"$465,787,547",not rated,88%,154.0,English,USA,Raj Mehra
